source_platform,original_job_id,job_title,original_job_title,company_name,min_salary,max_salary,is_negotiable,experience_years,job_url,skill_name,raw_job_description
518,yORrB4,軟體設計工程師,ASP.NET C# 後端工程師,永慶房產集團(永慶房屋仲介股份有限公司),42000,75000,0,2,https://www.518.com.tw/job-yORrB4.html,"C#,CI/CD,C語言,Docker,Git,SQL,UI/UX設計","永慶資訊團隊運用創新的技術，開發出領導業界並多項獲獎的應用產品，致力於創造最佳的使用者體驗和服務。我們正在尋求充滿熱情、創造力和創新的開發人才加入我們。目前我們資訊團隊已達百人以上規模，而我們高度重視每個人的分享與成長，不定期舉辦「技術分享」活動，讓彼此教學相長；在程式開發中我們運用 .NET Framework、.NET Core、C# 和 Git 等程式語言與工具進行開發及版本控管，並透過 CI/CD 持續建置整合與佈署到 VM 與 Docker 環境；而在大型資訊設備上，我們擁有多座高效的資料庫伺服器，高效能的設備協助我們高效率、高品質的工作質量；我們有舒適的辦公環境、有優越的設備、有完善的數據資料、有創新的技術，但這一切還不足夠，我們還需要您的加入，讓我們一起來創造不簡單！ 工作職責： - 熱衷於程式開發、架構規劃與模組建構 - 與設計師、前端工程師及產品企劃合作完成專案開發 - 善用技術知識與具備良好的溝通能力 相關應用技術： - 使用 C# 程式語言開發 - 運用 ASP.NET Framework MVC、ASP.NET Core MVC、Web API 架構 - 運用 Dapper、Entity Framework等 ORM 框架 - 採用 TDD、DDD、DI、IoC、分層設計等開發方法論 公司福利： - 提供免費咖啡、遊樂設施 (電子飛鏢)、書籍讀物區、舒壓電動按摩椅 - 除法定勞工保險及全民健保外，另提供員工及眷屬完善的醫療團體保險 - 結婚、生育、住院及喪葬等慰問金 - 年終獎金、三節禮金、禮券、生日津貼、每月200元販賣機點心補助 - 提供員工協助方案：專業醫護人員職場照護、不定期健康講座 - 完善的內部員工教育訓練 - 多元化的員工旅遊行程 - 年終尾牙餐聚 (可邀請眷屬) 及提供免費返鄉專車 - 健康生活，多類型運動趣味競賽 - 部門不定期舉辦免費包場電影、聚餐活動 相關報導： 《「不用加班」搶下百位工程師，成房仲最強助攻》 https://www.cheers.com.tw/amp/article/5101182 《購售屋服務再進化，永慶布局房產科技4.0》 https://technews.tw/2022/07/04/yungching-real-estate-4-hiring/#more-926008 《房產科技發展潛力無窮，資訊人才紛紛轉戰房仲業》 https://www.cheers.com.tw/article/article.action?id=5100997 《資訊團隊成企業創新引擎！永慶房屋如何在數位浪潮下走在最尖端？》 https://podcasters.spotify.com/pod/show/cakeresume/episodes/S5EP14ft---Harry--Wisely-e1tj8o9/a-a96hm6s 永慶數位人才招募，更多職缺連結： https://mps.yungching.com.tw/digital/ 職缺特色 週休二日 職缺資訊 薪資待遇 月薪 42,000 至 75,000 元 (薪資依經驗資歷及績效核薪) 支薪方式 匯款 發薪資日 每月10日 上班地點 台北市大安區敦化南路二段77號12樓 地圖 上班時段 日班 / 08:30-18:00 休假制度 週休二日 職務類別 軟體設計工程師 、其它資訊專業人員"
518,y5DZlW,軟體設計工程師,軟體工程師,三商美福室內裝修股份有限公司,40000,40000,1,4,https://www.518.com.tw/job-y5DZlW.html,"C#,C語言,JavaScript,SQL",1. 使用.net Core 搭配 Veu.js開發並擴充公司內部程式的功能。 2. 使用MS SQL Server進行數據庫設計和管理。 3. 優化程式性能，並測試和維護軟體產品。 4. 其他主管交辦事項 工作時段說明： 0830-1730 職缺資訊 薪資待遇 面議 (每月經常性薪資達四萬以上) (薪資依經驗資歷及績效核薪) 上班地點 台北市中山區建國北路二段145號3樓 地圖 #捷運行天宮站走路7分鐘 上班時段 日班 休假制度 週休二日 職務類別 軟體設計工程師
518,y2wkwp,生產設備工程師,"JR-11456晶圓廠 高級設備工程師 夜班 Sr Engineer, EE",台灣通用器材股份有限公司,40000,40000,1,0,https://www.518.com.tw/job-y2wkwp.html,R語言,"You will be responsible for maintaining and increasing equipment performance and throughput while supporting production plan and enhance EHS of the department. You will also conduct equipment trainings for technicians and other engineers, participate in projects by working with equipment team leaders, R＆D engineers and process engineers to improve machine up-time rate and equipment utilization. 負責機台維護和保養，提升效能，支援生產線規劃以及符合環安衛要求。提供技術員以及其他工程師機台訓練，與部門組長、研發工程師、製程工程師專案合作，以提高機台效能力。 What you will be doing: • To maintain and increase equipment performance and throughput 機台維護和保養，提升效能及產出 • To support production plan and enhance EHS 支援生產線規劃以及符合環安衛要求 • To provide trainings for equipment operation and others. 提供操作人員以及其他工程師機台訓練 • To reduce cost and make continuous improvement 降低成本、持續改善 • To support new projects and enhance EHS 支援新專案，提高設備安全環境 職缺特色 年薪14個月以上 定期加薪 準時上下班 職缺資訊 薪資待遇 面議 (每月經常性薪資達四萬以上) (薪資依經驗資歷及績效核薪) 支薪方式 匯款 發薪資日 每月10號 上班地點 新北市新店區寶橋路233號 地圖 上班時段 晚班、大夜班 / 23:00-08:00 休假制度 週休二日 職務類別 生產設備工程師 、半導體製程／設備工程師"
518,NAWjWv,生產設備工程師,"JR-11455晶圓廠 高級設備工程師 做二休二 夜班 Sr Engineer, EE",台灣通用器材股份有限公司,40000,40000,1,0,https://www.518.com.tw/job-NAWjWv.html,R語言,"You will be responsible for maintaining and increasing equipment performance and throughput while supporting production plan and enhance EHS of the department. You will also conduct equipment trainings for technicians and other engineers, participate in projects by working with equipment team leaders, R＆D engineers and process engineers to improve machine up-time rate and equipment utilization. 負責機台維護和保養，提升效能，支援生產線規劃以及符合環安衛要求。提供技術員以及其他工程師機台訓練，與部門組長、研發工程師、製程工程師專案合作，以提高機台效能力。 What you will be doing: • To maintain and increase equipment performance and throughput 機台維護和保養，提升效能及產出 • To support production plan and enhance EHS 支援生產線規劃以及符合環安衛要求 • To provide trainings for equipment operation and others. 提供操作人員以及其他工程師機台訓練 • To reduce cost and make continuous improvement 降低成本、持續改善 • To support new projects and enhance EHS 支援新專案，提高設備安全環境 職缺特色 年薪14個月以上 定期加薪 準時上下班 職缺資訊 薪資待遇 面議 (每月經常性薪資達四萬以上) (薪資依經驗資歷及績效核薪) 支薪方式 匯款 發薪資日 每月10號 上班地點 新北市新店區寶橋路233號 地圖 上班時段 晚班 / 19:30-07:30 休假制度 依公司規定，固定做二休二 職務類別 生產設備工程師 、半導體製程／設備工程師"
518,yElQw4,工程助理／助理工程師,南科半導體 裝修技術作業人員 設備助理工程師,兆新電機有限公司,34000,39000,0,0,https://www.518.com.tw/job-yElQw4.html,,"南科半導體 裝修技術作業人員 設備助理工程師 *誠徵駐廠台積工程 主要工作內容為： 1️⃣ 依主管指示完成每日工作任務。 2️⃣ 無塵室內進行自動化設備組裝。 3️⃣ 設備異常排除與基本維護作業。 4️⃣ 需具備基本手工具操作能力（如：起子、扳手）。 ＊因常待機但不可擅離待機地點，出勤要自律穩定，不早退遲到 *需配合2小時職場訓練考核，取得入廠工作證 *不拘學歷.經歷, 起子、扳手基礎可 *需穩定出勤 *勞健保可 職缺特色 交通津貼 伙食津貼 週休二日 無需輪班 職缺資訊 薪資待遇 月薪 34,000 至 39,000 元 (薪資依經驗資歷及績效核薪) 支薪方式 匯款 發薪資日 次月15號 上班地點 台南市善化區三抱竹路 地圖 上班時段 日班 / 09:00-18:00 休假制度 週休二日 職務類別 工程助理／助理工程師 、水電工 、維修技術人員"
518,LzB1Mn,資訊助理人員,前端助理工程師,夏熙整合行銷有限公司,35000,40000,0,1,https://www.518.com.tw/job-LzB1Mn.html,"C++,C語言,Java,JavaScript","1.協助工程師做系統成果確認，製作實驗數據報告 2.協助工程師分析/追蹤系統成效 3.協助製作撰寫操作手冊及作業檔案，並進行系統測試 4.與客戶系統對接及日常客服，同時進行使用者操作訓練 5.協助開發及技術文件撰寫 6.等主管交辦事項 職缺特色 獎金分紅機制 職缺資訊 薪資待遇 月薪 35,000 至 40,000 元 (薪資依經驗資歷及績效核薪) 支薪方式 匯款 發薪資日 每月10號 上班地點 桃園區同德五街6號 地圖 地點備註：麗晶花園廣場 上班時段 依公司規定 休假制度 依公司規定 職務類別 資訊助理人員 、軟體相關專案管理師 、測試工程師"
518,NJ4mk4,營建工程人員,現場工程師/工地主任,根啟營造工程有限公司,40000,60000,0,0,https://www.518.com.tw/job-NJ4mk4.html,Excel,"1.準備勘查所需的草圖、地圖、報告說明。 2.繪圖，核對圖面資料，並負責圖檔管理 。 3.現場管理及施工日報填寫。 職缺特色 伙食津貼 免經驗可 職缺資訊 薪資待遇 月薪 40,000 至 60,000 元 (薪資依經驗資歷及績效核薪) 支薪方式 匯款 發薪資日 每月10日 上班地點 新北市新店區錦秀路11巷96弄3號B1 地圖 地點備註：需跑各個工地(台北及桃園) 上班時段 日班 / 08:00-17:00 休假制度 依公司規定 員工制服 公司提供 職務類別 營建工程人員 、營造工程師 、土木技師／土木工程師"
518,G0RXJ9,電機設備裝配員,硬體配電助理工程師,上誠材料科技有限公司,40000,50000,0,0,https://www.518.com.tw/job-G0RXJ9.html,,"1.負責自動化機台配電配盤電控箱組配完成。 2.電路設計、BOM表建立 3.協助自動化設備電控調機、測試 4.使用料件備料,建立常規料件使用清單 5.現場電力訊號與設備配置 6.無經驗可 職缺資訊 薪資待遇 月薪 40,000 至 50,000 元 (薪資依經驗資歷及績效核薪) 上班地點 新竹縣竹北市環北路三段280號 地圖 上班時段 日班 / 08:30-17:30 休假制度 週休二日 職務類別 電機設備裝配員 、電機技師／工程師 、電機工程技術員"
518,GoBq1g,工程助理／助理工程師,"科技廠工程師助理,早8晚5,周休二日 無經驗35000 有經驗另談",強揚實業有限公司,35000,50000,0,0,https://www.518.com.tw/job-GoBq1g.html,,"我們的這項職務，負責的工作內容有： ．負責協助工程師或研發人員完成任務 ．於工廠或公司內學習專業技能 ．視行業而定，跟隨師父學習專業的技能 ．幫助師父處理日常生活各項雜事 ．處理該行業最基礎的工作 ．傳遞物料給師傅 ．扶梯 職缺特色 定期加薪 外派機會多 交通津貼 伙食津貼 彈性上下班 準時上下班 免經驗可 無需輪班 週休二日 職缺資訊 薪資待遇 月薪 35,000 至 50,000 元 (薪資依經驗資歷及績效核薪) 支薪方式 匯款 發薪資日 每月5日 上班地點 台中市大雅區東大路二段379-2號 地圖 地點備註：台中以外，外調每天補註外調津貼200元 上班園區 中科台中園區 上班時段 日班 / 08:00-17:00 休假制度 週休二日 職務類別 工程助理／助理工程師 、學徒 、技工／半技工"
518,y2wQDQ,作業員／包裝員,客服助理工程師 機電保養組裝 (技術作業人員),兆新電機有限公司,34000,39000,0,0,https://www.518.com.tw/job-y2wQDQ.html,,"客服助理工程師 機電保養組裝 (技術作業人員) *駐廠南台積F14 *歡迎想學習一技之長的你!! *單純日班 極少加班~ 休息待機多,需耐無聊(計薪) 主要工作內容為： 1.自動化設備組裝、排除設備異常的問題、維護 2.配合度佳，需在無塵室作業 3.定期保養、追蹤紀錄表單及回報 4.完成相關交辦工作項目 *需遵守職場訓練廠內規定，取得入廠工作證 *需會基本的起子、扳手應用概念 *需穩定出勤 *轉職工程部的機會 *喜動手組裝、要有興趣最重要! *獨立作業技師享稽效~ 職缺特色 交通津貼 伙食津貼 週休二日 無需輪班 職缺資訊 薪資待遇 月薪 34,000 至 39,000 元 (薪資依經驗資歷及績效核薪) 支薪方式 匯款 發薪資日 次月15號 上班地點 台南市善化區南科北路 地圖 上班時段 日班 / 09:00-18:00 休假制度 週休二日 職務類別 作業員／包裝員 、倉儲物流人員 、廠務／廠務助理"
518,GKY58R,水電工程師,空調配管/配線 工程師 (具經驗),嘉晟空調工程企業有限公司,40000,65000,0,1,https://www.518.com.tw/job-GKY58R.html,,"一. 工作內容 1.配管燒焊按裝及維修及定期保養. 2.各項空調系統按裝及維修. 3.工地進度管理及監督管理. 4.工地溝通及協調,計算材料數量等. 5.現場規劃及設計施工. 二. 本公司待遇與福利: (1).具競爭力的薪資待遇. (2).多項獎金制度. (3).暢通的晉升管道. (4).符合人性化的員工福利. (5).工作與生活平衡配套機制. (6).完善教育訓練,輔導考取國家或原廠證照. 歡迎 ~ 對本產業有熱誠、負責, 及可接受排班制的人員.一起投入本領域. (擁有空調相當資歷的轉職人員,薪資另議) 發展願景: *配合公司教育訓練規劃,並輔導考取國家以及相關認證執照,以提升自我競爭優勢。 *依年資 /資歷,依序拔擢擔任管理職務,及培養領導能力,成為公司的領導幹部. *配合工作能力, 逐年調薪。 成就樂趣: 未來空調產業,因應氣候變遷,將日趨重要。也隨著經濟的持續發展，人們的生活水平也逐步提升。而空調，已是每個家庭必不可缺的產品。所以從事空調產業,除可獲取相對高的報酬外,未來也相對的不容易被取代。 短期目標 : 加強培養新技能,成為更專業的空調技術人員。 中期目標 : 訓練溝通能力,領導團隊,成為工程領班或規劃工程師。 長期目標 : 累積與培養管理能力,成為管理幹部。 歡迎有興趣者,可連結本公司官網 http://www.chia-cheng-air.com/ 職缺特色 定期加薪 交通津貼 伙食津貼 週休二日 無需輪班 職缺資訊 薪資待遇 月薪 40,000 至 65,000 元 (薪資依經驗資歷及績效核薪) 支薪方式 匯款 上班地點 桃園市八德區福德一路92-26號 地圖 上班時段 日班 / 08:00-17:00 休假制度 週休二日 職務類別 水電工程師 、空調冷凍技術人員 、機電技師／工程師"
